,title,price,link
378,ASUS Vivobook Ultra K14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K14 Thin and Light Laptop,"₹39,890",/asus-vivobook-ultra-k14-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itmeb06211e3560a?pid=COMGBRNJGZJMHDQB&lid=LSTCOMGBRNJGZJMHDQB5YWAML&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_379&otracker=search&fm=organic&iid=ce761559-f90c-4bd6-ac85-0150792756b3.COMGBRNJGZJMHDQB.SEARCH&ppt=None&ppn=None&ssid=b2sjtmzs4g0000001663996628260&qH=c06ea84a1e3dc3c6
379,Lenovo IdeaPad 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated Iris Xe) 15IAU7...,"₹56,990",/lenovo-ideapad-3-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-intel-integrated-iris-xe-15iau7-gaming-laptop/p/itmb696704ad257e?pid=COMGHA9RYJRG8JE6&lid=LSTCOMGHA9RYJRG8JE6DAGDGQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_380&otracker=search&fm=organic&iid=en_CIj%2FXkQwq7i0LYnR2ovJK8qlxGgOG%2F%2F6zLxHhDhYTfhURvzBhvsnjM2XSBE7LzS%2BifEKlTERv40Z1E2V5nuvlg%3D%3D&ppt=None&ppn=None&ssid=b2sjtmzs4g0000001663996628260&qH=c06ea84a1e3dc3c6
380,ASUS Ryzen 9 Octa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX R...,"₹99,700",/asus-ryzen-9-octa-core-10th-gen-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-rtx3060-6gb-fa506qm-hn124w-gaming-laptop/p/itmd56f46c8189d2?pid=COMGDVXPNGFMHWTX&lid=LSTCOMGDVXPNGFMHWTX6JGAZZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_381&otracker=search&fm=organic&iid=ce761559-f90c-4bd6-ac85-0150792756b3.COMGDVXPNGFMHWTX.SEARCH&ppt=None&ppn=None&ssid=b2sjtmzs4g0000001663996628260&qH=c06ea84a1e3dc3c6
381,MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070/165 Hz) C...,"₹1,49,890",/msi-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-165-hz-crosshair-15-b12ugz-1012in-gaming-laptop/p/itm6bcaf731b1221?pid=COMGGZ23WXYZFMTC&lid=LSTCOMGGZ23WXYZFMTCJRKLIO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_382&otracker=search&fm=organic&iid=ce761559-f90c-4bd6-ac85-0150792756b3.COMGGZ23WXYZFMTC.SEARCH&ppt=None&ppn=None&ssid=b2sjtmzs4g0000001663996628260&qH=c06ea84a1e3dc3c6
382,ASUS Vivobook 14 (2022) Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1402ZA-MW511WS Thin and...,"₹66,890",/asus-vivobook-14-2022-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-x1402za-mw511ws-thin-light-laptop/p/itm077455a97e10f?pid=COMGHF6JGZBYHM6G&lid=LSTCOMGHF6JGZBYHM6GYBM3OF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_383&otracker=search&fm=organic&iid=ce761559-f90c-4bd6-ac85-0150792756b3.COMGHF6JGZBYHM6G.SEARCH&ppt=None&ppn=None&ssid=b2sjtmzs4g0000001663996628260&qH=c06ea84a1e3dc3c6
383,Lenovo IdeaPad 3 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop,"₹51,990",/lenovo-ideapad-3-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itm496ac469abb9e?pid=COMGFM5BHPZWTFST&lid=LSTCOMGFM5BHPZWTFSTRRCS5G&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_384&otracker=search&fm=organic&iid=en_CIj%2FXkQwq7i0LYnR2ovJK8qlxGgOG%2F%2F6zLxHhDhYTfjmdfDabCick3Nws5TBTv4iul5JO0vA%2BNes7IY7%2B9G57g%3D%3D&ppt=None&ppn=None&ssid=b2sjtmzs4g0000001663996628260&qH=c06ea84a1e3dc3c6
384,MSI Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 A5M-280IN Notebook,"₹48,890",/msi-ryzen-7-octa-core-5700u-8-gb-512-gb-ssd-windows-11-home-modern-15-a5m-280in-notebook/p/itm6f39f9e859ea0?pid=COMGGJMYS2D88GQP&lid=LSTCOMGGJMYS2D88GQPFEETG9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_385&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMGGJMYS2D88GQP.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
385,ASUS ROG Strix Scar 17 SE (2022) with 90Whr Battery Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home...,"₹3,61,890",/asus-rog-strix-scar-17-se-2022-90whr-battery-core-i9-12th-gen-32-gb-2-tb-ssd-windows-11-home-16-gb-graphics-nvidia-geforce-rtx-3080-ti-240-hz-g733cx-ll013ws-gaming-laptop/p/itm34bbb7eb7dc66?pid=COMGGJZFFQEAH6ZH&lid=LSTCOMGGJZFFQEAH6ZHJWXI4D&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_386&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMGGJZFFQEAH6ZH.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
386,ASUS EeeBook 12 Celeron Dual Core - (4 GB/64 GB EMMC Storage/Windows 11 Home) E210MA-GJ011W Thin and L...,"₹20,890",/asus-eeebook-12-celeron-dual-core-4-gb-64-gb-emmc-storage-windows-11-home-e210ma-gj011w-thin-light-laptop/p/itm332309d1ea6e6?pid=COMGB6DZHKZRFWHW&lid=LSTCOMGB6DZHKZRFWHWGXYLZC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_387&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMGB6DZHKZRFWHW.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
387,Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹46,990",/lenovo-ideapad-gaming-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-82k101b6in-82k101ftin-laptop/p/itm52edaf472c5df?pid=COMGFM5BFZHDDB4R&lid=LSTCOMGFM5BFZHDDB4RSEPODX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_388&otracker=search&fm=organic&iid=en_Q5qkvUNjRbu7rObfK7A5J%2FMGQCX1KDRFt2UrANgcRYWlgPqu0dtmIHXTvDlKqpxiIISCW0zrU1nCJjOd%2FRaRgA%3D%3D&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
388,ASUS Zenbook 14 OLED (2022) Intel EVO Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX3402ZA-K...,"₹88,990",/asus-zenbook-14-oled-2022-intel-evo-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-ux3402za-km531ws-thin-light-laptop/p/itm92e2e0518b654?pid=COMGDGNFANZMQPAC&lid=LSTCOMGDGNFANZMQPACNAYX3S&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_389&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMGDGNFANZMQPAC.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
389,HP Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq5010TU Thin and Light Laptop,"₹61,900",/hp-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fq5010tu-thin-light-laptop/p/itmcf9fcb30bb8d3?pid=COMGEG3ZCAGPJDYG&lid=LSTCOMGEG3ZCAGPJDYG7HOKWR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_390&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMGEG3ZCAGPJDYG.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
390,HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 15-eh2024AU Thin and Light La...,"₹59,890",/hp-pavilion-ryzen-5-hexa-core-5625u-16-gb-512-gb-ssd-windows-11-home-15-eh2024au-thin-light-laptop/p/itmcaad9c87de8e5?pid=COMGCGST9RM6UYQP&lid=LSTCOMGCGST9RM6UYQPATBBFF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_391&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMGCGST9RM6UYQP.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
391,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹33,990",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_392&otracker=search&fm=organic&iid=en_Q5qkvUNjRbu7rObfK7A5J%2FMGQCX1KDRFt2UrANgcRYXIASodPidNuUp4DsZBSYN2L5jhQWpdvx1OYmo5B%2BTaig%3D%3D&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
392,Lenovo IdeaPad Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IML05 Thin and Light Laptop,"₹57,899",/lenovo-ideapad-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-15iml05-thin-light-laptop/p/itmedd0dd3589a3e?pid=COMGBNFUYZQPHRQ8&lid=LSTCOMGBNFUYZQPHRQ8EW7BUW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_393&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMGBNFUYZQPHRQ8.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
393,acer Nitro 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,"₹62,890",/acer-nitro-5-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-an515-57-gaming-laptop/p/itmad93d3d647683?pid=COMGD37VAQKJRQTQ&lid=LSTCOMGD37VAQKJRQTQGEWALO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_394&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMGD37VAQKJRQTQ.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
394,Lenovo Ideapad Slim3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14 ITL 6 Thin and Light Lapt...,"₹37,990",/lenovo-ideapad-slim3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-14-itl-6-thin-light-laptop/p/itm5592c4e92c23b?pid=COMG3TZGX4ZCAN5Y&lid=LSTCOMG3TZGX4ZCAN5YHBOTZU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_395&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMG3TZGX4ZCAN5Y.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
395,ASUS TUF Gaming A15 Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,"₹54,890",/asus-tuf-gaming-a15-ryzen-5-hexa-core-amd-r5-4600h-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-gtx-1650-144-hz-fa506ihrz-hn112w-laptop/p/itm20d472c5059c0?pid=COMGGJZFJRZY45WX&lid=LSTCOMGGJZFJRZY45WXD02LFG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_396&otracker=search&fm=organic&iid=en_Q5qkvUNjRbu7rObfK7A5J%2FMGQCX1KDRFt2UrANgcRYVjaoRATQiU7%2BLupAh4v0rFDgM%2Fy%2BpZK%2BFBmxUGjT0Reg%3D%3D&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
396,DELL Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce R...,"₹1,06,890",/dell-ryzen-7-octa-core-amd-r7-5800h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3060-165-hz-g15-5515-gaming-laptop/p/itm95e6acffae149?pid=COMGBHZBMTQDSGEH&lid=LSTCOMGBHZBMTQDSGEHZP9MQO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_397&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMGBHZBMTQDSGEH.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
397,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G...,"₹64,890",/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lh-hn258t-laptop/p/itm834e03127f443?pid=COMGFVWMDZPGK4WR&lid=LSTCOMGFVWMDZPGK4WRDQSQ9Z&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_398&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMGFVWMDZPGK4WR.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
398,Infinix INBook X1 Pro Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL12 Thin and Light Laptop,"₹46,890",/infinix-inbook-x1-pro-core-i7-10th-gen-16-gb-512-gb-ssd-windows-11-home-xl12-thin-light-laptop/p/itm00f51a61d88f0?pid=COMG8Z3HXGFM7ZXZ&lid=LSTCOMG8Z3HXGFM7ZXZDN96PZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_399&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMG8Z3HXGFM7ZXZ.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
399,Lenovo IdeaPad Gaming Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,"₹58,990",/lenovo-ideapad-gaming-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-81y4019ein-81y401bhin-laptop/p/itm0e542b2a6f95c?pid=COMG3HHRMGSUZATZ&lid=LSTCOMG3HHRMGSUZATZHSVRV1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_400&otracker=search&fm=organic&iid=en_Q5qkvUNjRbu7rObfK7A5J%2FMGQCX1KDRFt2UrANgcRYUkZgG8J77qmNEqRgO0171gvXREnMQfo0A81lstS7FaOg%3D%3D&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
400,HP Notebook PC Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) G8 240 Thin and Light Laptop,"₹35,899",/hp-notebook-pc-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-g8-240-thin-light-laptop/p/itm1414fc9733bf6?pid=COMG9XUYCGWGHZTA&lid=LSTCOMG9XUYCGWGHZTAZAHNZS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_401&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMG9XUYCGWGHZTA.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
401,HP Pavilion Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) 15-EG2019TX Thin and L...,"₹75,890",/hp-pavilion-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-2-graphics-15-eg2019tx-thin-light-laptop/p/itm74b5b6461da28?pid=COMGE2G5GVEZHPQP&lid=LSTCOMGE2G5GVEZHPQPZWOQ1U&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_402&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMGE2G5GVEZHPQP.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
402,ASUS VivoBook 15 Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) X543UA-DM341T Laptop,"₹27,490",/asus-vivobook-15-core-i3-7th-gen-4-gb-1-tb-hdd-windows-10-home-x543ua-dm341t-laptop/p/itm4171f99d8d854?pid=COMFZZEGKZY2EVQM&lid=LSTCOMFZZEGKZY2EVQMHDCICT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_403&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMFZZEGKZY2EVQM.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
403,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹58,990",/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ihu6d2-laptop/p/itm78e98bb9abfb1?pid=COMGBNFUHREA8EJN&lid=LSTCOMGBNFUHREA8EJNCOPCZZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_404&otracker=search&fm=organic&iid=en_Q5qkvUNjRbu7rObfK7A5J%2FMGQCX1KDRFt2UrANgcRYXWMnbYICzMPxzE30gVk4IWL5kqRP45OJvGMF1rCcADBw%3D%3D&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
404,Lenovo Legion 5 Ryzen 7 Octa Core AMD R7-5800H - (16 GB/2 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA ...,"₹1,29,890",/lenovo-legion-5-ryzen-7-octa-core-amd-r7-5800h-16-gb-2-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-15ach6h-gaming-laptop/p/itm3e4bbd7aa18c9?pid=COMG6AKV9AM8P6BX&lid=LSTCOMG6AKV9AM8P6BX10SQSP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_405&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMG6AKV9AM8P6BX.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
405,Lenovo Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) V15 ITL G2 Thin and Light Laptop,"₹28,990",/lenovo-core-i3-11th-gen-4-gb-256-gb-ssd-windows-10-home-v15-itl-g2-thin-light-laptop/p/itm2ade9bee0cf74?pid=COMG6VRP72S2JASD&lid=LSTCOMG6VRP72S2JASDEEGRHK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_406&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMG6VRP72S2JASD.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
406,Lenovo Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15ACH6 Laptop,"₹84,890",/lenovo-ryzen-7-octa-core-amd-r7-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-15ach6-laptop/p/itm322ada82ce0d3?pid=COMG9VHHH8AKAB4D&lid=LSTCOMG9VHHH8AKAB4DMHQ7WX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_407&otracker=search&fm=organic&iid=2d09135c-625e-4184-94fa-96c590aea95b.COMG9VHHH8AKAB4D.SEARCH&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
407,Lenovo IdeaPad 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated Iris Xe) 15IAU7...,"₹56,990",/lenovo-ideapad-3-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-intel-integrated-iris-xe-15iau7-gaming-laptop/p/itmb696704ad257e?pid=COMGHA9RYJRG8JE6&lid=LSTCOMGHA9RYJRG8JE6DAGDGQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_408&otracker=search&fm=organic&iid=en_Q5qkvUNjRbu7rObfK7A5J%2FMGQCX1KDRFt2UrANgcRYV7WHTguSVl4hZaCjAQjthaifEKlTERv40Z1E2V5nuvlg%3D%3D&ppt=None&ppn=None&ssid=tjnje2clz40000001663996630535&qH=c06ea84a1e3dc3c6
408,Lenovo Legion 5 Ryzen 7 Octa Core AMD R7-5800H - (16 GB/2 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA ...,"₹1,29,890",/lenovo-legion-5-ryzen-7-octa-core-amd-r7-5800h-16-gb-2-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-15ach6h-gaming-laptop/p/itm3e4bbd7aa18c9?pid=COMG6AKV9AM8P6BX&lid=LSTCOMG6AKV9AM8P6BX10SQSP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_409&otracker=search&fm=organic&iid=240c7948-cc48-4cc6-a989-3220bda2ac32.COMG6AKV9AM8P6BX.SEARCH&ppt=None&ppn=None&ssid=tfx521h5sg0000001663996633228&qH=c06ea84a1e3dc3c6
409,Lenovo Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) V15 ITL G2 Thin and Light Laptop,"₹28,990",/lenovo-core-i3-11th-gen-4-gb-256-gb-ssd-windows-10-home-v15-itl-g2-thin-light-laptop/p/itm2ade9bee0cf74?pid=COMG6VRP72S2JASD&lid=LSTCOMG6VRP72S2JASDEEGRHK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_410&otracker=search&fm=organic&iid=240c7948-cc48-4cc6-a989-3220bda2ac32.COMG6VRP72S2JASD.SEARCH&ppt=None&ppn=None&ssid=tfx521h5sg0000001663996633228&qH=c06ea84a1e3dc3c6
410,HP Pavilion Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) 15-EG2019TX Thin and L...,"₹75,890",/hp-pavilion-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-2-graphics-15-eg2019tx-thin-light-laptop/p/itm74b5b6461da28?pid=COMGE2G5GVEZHPQP&lid=LSTCOMGE2G5GVEZHPQPZWOQ1U&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_411&otracker=search&fm=organic&iid=240c7948-cc48-4cc6-a989-3220bda2ac32.COMGE2G5GVEZHPQP.SEARCH&ppt=None&ppn=None&ssid=tfx521h5sg0000001663996633228&qH=c06ea84a1e3dc3c6
411,Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹46,990",/lenovo-ideapad-gaming-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-82k101b6in-82k101ftin-laptop/p/itm52edaf472c5df?pid=COMGFM5BFZHDDB4R&lid=LSTCOMGFM5BFZHDDB4RSEPODX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_412&otracker=search&fm=organic&iid=en_sjQIDL%2Ff%2FTp9h45sAMC4%2FDRgw9cUxJSPDbO7CkQJgXGKWtMspMJnoYQepvw5npqcIISCW0zrU1nCJjOd%2FRaRgA%3D%3D&ppt=None&ppn=None&ssid=tfx521h5sg0000001663996633228&qH=c06ea84a1e3dc3c6
412,acer Predator Helios 300 Core i7 11th Gen - (16 GB/1 TB HDD/512 GB SSD/Windows 10 Home/6 GB Graphics/N...,"₹98,990",/acer-predator-helios-300-core-i7-11th-gen-16-gb-1-tb-hdd-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-165-hz-ph315-54-gaming-laptop/p/itm8174f86902eaa?pid=COMG5ZEZ8W9XJVRN&lid=LSTCOMG5ZEZ8W9XJVRNDSPJDE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_413&otracker=search&fm=organic&iid=240c7948-cc48-4cc6-a989-3220bda2ac32.COMG5ZEZ8W9XJVRN.SEARCH&ppt=None&ppn=None&ssid=tfx521h5sg0000001663996633228&qH=c06ea84a1e3dc3c6
413,MSI GF65 Thin Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060...,"₹89,890",/msi-gf65-thin-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-10ue-410in-gaming-laptop/p/itm4883b261a85ea?pid=COMG5AWTPR8FHHVA&lid=LSTCOMG5AWTPR8FHHVAMZKZO3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_414&otracker=search&fm=organic&iid=240c7948-cc48-4cc6-a989-3220bda2ac32.COMG5AWTPR8FHHVA.SEARCH&ppt=None&ppn=None&ssid=tfx521h5sg0000001663996633228&qH=c06ea84a1e3dc3c6
414,MSI Prestige 14 EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) Prestige 14 Evo A11M-436IN T...,"₹64,890",/msi-prestige-14-evo-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-a11m-436in-thin-light-laptop/p/itm178c8a63b3622?pid=COMGYV93D2AKHZ7S&lid=LSTCOMGYV93D2AKHZ7SMMMHTE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_415&otracker=search&fm=organic&iid=240c7948-cc48-4cc6-a989-3220bda2ac32.COMGYV93D2AKHZ7S.SEARCH&ppt=None&ppn=None&ssid=tfx521h5sg0000001663996633228&qH=c06ea84a1e3dc3c6
